MonthlyIncome,effort
5000.0,"(0.00214, 0.00287]"
4600.0,"(0.00214, 0.00287]"
5300.0,"(0.00649, 0.04]"
8333.0,"(-0.001, 0.000309]"
5000.0,"(0.00468, 0.00649]"
6800.0,"(0.00287, 0.00367]"
7000.0,"(0.00134, 0.00214]"
6100.0,"(0.00468, 0.00649]"
4200.0,"(0.00649, 0.04]"
3296.0,"(0.00287, 0.00367]"
20833.0,"(0.00287, 0.00367]"
11000.0,"(0.00134, 0.00214]"
501.0,"(0.00649, 0.04]"
17833.0,"(0.00134, 0.00214]"
2500.0,"(0.00287, 0.00367]"
13833.0,"(0.00367, 0.00468]"
9007.0,"(0.000309, 0.00134]"
4600.0,"(0.00134, 0.00214]"
7739.0,"(0.00134, 0.00214]"
6000.0,"(0.00468, 0.00649]"
10000.0,"(0.00287, 0.00367]"
4442.0,"(0.00468, 0.00649]"
942.0,"(0.00649, 0.04]"
2500.0,"(0.00649, 0.04]"
11333.0,"(-0.001, 0.000309]"
5283.0,"(0.00367, 0.00468]"
6000.0,"(0.000309, 0.00134]"
6500.0,"(0.00468, 0.00649]"
5138.0,"(0.00214, 0.00287]"
4489.0,"(0.00468, 0.00649]"
3578.0,"(0.00134, 0.00214]"
6800.0,"(0.00468, 0.00649]"
6000.0,"(-0.001, 0.000309]"
2159.0,"(-0.001, 0.000309]"
2550.0,"(0.000309, 0.00134]"
6135.0,"(0.00367, 0.00468]"
4580.0,"(0.00367, 0.00468]"
5970.0,"(0.00468, 0.00649]"
4900.0,"(0.00468, 0.00649]"
5782.0,"(-0.001, 0.000309]"
7133.0,"(0.00287, 0.00367]"
9455.0,"(0.000309, 0.00134]"
8723.0,"(0.00367, 0.00468]"
5500.0,"(0.00468, 0.00649]"
11656.0,"(-0.001, 0.000309]"
5500.0,"(0.000309, 0.00134]"
4556.0,"(0.00649, 0.04]"
3039.0,"(0.00134, 0.00214]"
7800.0,"(0.00287, 0.00367]"
11400.0,"(0.00468, 0.00649]"
10252.0,"(0.00468, 0.00649]"
2000.0,"(0.00214, 0.00287]"
11300.0,"(0.00134, 0.00214]"
11667.0,"(0.00214, 0.00287]"
2000.0,"(0.00649, 0.04]"
9500.0,"(0.00214, 0.00287]"
1745.0,"(0.00367, 0.00468]"
3500.0,"(0.00287, 0.00367]"
2576.0,"(0.00468, 0.00649]"
5293.0,"(0.00134, 0.00214]"
9116.0,"(0.000309, 0.00134]"
4834.0,"(0.000309, 0.00134]"
6400.0,"(0.00214, 0.00287]"
0.0,"(0.04, 12.67]"
10500.0,"(-0.001, 0.000309]"
6611.0,"(0.00649, 0.04]"
10900.0,"(0.00134, 0.00214]"
5174.0,"(0.00287, 0.00367]"
3673.0,"(0.00468, 0.00649]"
7120.0,"(0.00367, 0.00468]"
820.0,"(-0.001, 0.000309]"
12083.0,"(0.00134, 0.00214]"
2080.0,"(0.00134, 0.00214]"
10500.0,"(-0.001, 0.000309]"
2700.0,"(-0.001, 0.000309]"
3400.0,"(0.00134, 0.00214]"
8500.0,"(0.00367, 0.00468]"
9166.0,"(0.000309, 0.00134]"
2946.0,"(0.00649, 0.04]"
5667.0,"(0.00287, 0.00367]"
2975.0,"(0.00134, 0.00214]"
6500.0,"(0.00287, 0.00367]"
10800.0,"(0.000309, 0.00134]"
990.0,"(0.00468, 0.00649]"
1200.0,"(0.00134, 0.00214]"
2752.0,"(-0.001, 0.000309]"
10500.0,"(0.00649, 0.04]"
6833.0,"(0.00214, 0.00287]"
2565.0,"(0.00468, 0.00649]"
5521.0,"(0.000309, 0.00134]"
3333.0,"(-0.001, 0.000309]"
14300.0,"(0.00287, 0.00367]"
2500.0,"(0.00287, 0.00367]"
3333.0,"(0.00468, 0.00649]"
3800.0,"(0.00468, 0.00649]"
5400.0,"(0.00287, 0.00367]"
3360.0,"(0.00649, 0.04]"
8660.0,"(0.00287, 0.00367]"
10659.0,"(0.00214, 0.00287]"
1803.0,"(0.00214, 0.00287]"
40000.0,"(0.000309, 0.00134]"
3655.0,"(-0.001, 0.000309]"
2035.0,"(0.00649, 0.04]"
14000.0,"(0.00134, 0.00214]"
2700.0,"(0.00468, 0.00649]"
4500.0,"(-0.001, 0.000309]"
28306.0,"(0.000309, 0.00134]"
5100.0,"(0.00214, 0.00287]"
1300.0,"(0.00649, 0.04]"
4936.0,"(0.00134, 0.00214]"
10000.0,"(0.000309, 0.00134]"
1666.0,"(0.00134, 0.00214]"
7000.0,"(0.000309, 0.00134]"
8082.0,"(-0.001, 0.000309]"
4583.0,"(0.00649, 0.04]"
8000.0,"(0.00649, 0.04]"
887.0,"(0.00649, 0.04]"
7605.0,"(0.00134, 0.00214]"
5900.0,"(0.00214, 0.00287]"
6196.0,"(0.00468, 0.00649]"
6130.0,"(0.00649, 0.04]"
3000.0,"(0.00367, 0.00468]"
11391.0,"(0.00214, 0.00287]"
3423.0,"(0.00468, 0.00649]"
3950.0,"(0.00468, 0.00649]"
7630.0,"(0.00134, 0.00214]"
6118.0,"(0.00287, 0.00367]"
5734.0,"(0.00214, 0.00287]"
5700.0,"(0.00214, 0.00287]"
4200.0,"(0.00367, 0.00468]"
10500.0,"(-0.001, 0.000309]"
3750.0,"(0.00134, 0.00214]"
1.0,"(0.04, 12.67]"
19866.0,"(0.00287, 0.00367]"
13750.0,"(0.00468, 0.00649]"
3825.0,"(-0.001, 0.000309]"
2400.0,"(0.00134, 0.00214]"
12083.0,"(0.00287, 0.00367]"
5600.0,"(0.00287, 0.00367]"
15000.0,"(-0.001, 0.000309]"
5000.0,"(0.00649, 0.04]"
3448.0,"(0.00468, 0.00649]"
7064.0,"(0.00214, 0.00287]"
9000.0,"(0.000309, 0.00134]"
7718.0,"(0.00367, 0.00468]"
10189.0,"(-0.001, 0.000309]"
3300.0,"(0.00134, 0.00214]"
6300.0,"(0.00287, 0.00367]"
5400.0,"(0.00468, 0.00649]"
3323.0,"(0.00367, 0.00468]"
5600.0,"(0.00214, 0.00287]"
15500.0,"(0.00214, 0.00287]"
2250.0,"(0.00214, 0.00287]"
8750.0,"(0.00468, 0.00649]"
1300.0,"(0.00367, 0.00468]"
1266.0,"(0.00214, 0.00287]"
3788.0,"(-0.001, 0.000309]"
21600.0,"(-0.001, 0.000309]"
0.0,"(12.67, 3296.64]"
3600.0,"(0.00367, 0.00468]"
3433.0,"(0.000309, 0.00134]"
2500.0,"(-0.001, 0.000309]"
2895.0,"(0.00468, 0.00649]"
3600.0,"(0.00367, 0.00468]"
5083.0,"(0.00649, 0.04]"
4533.0,"(0.000309, 0.00134]"
3789.0,"(-0.001, 0.000309]"
6000.0,"(0.00649, 0.04]"
6735.0,"(0.00649, 0.04]"
2850.0,"(0.00134, 0.00214]"
0.0,"(0.04, 12.67]"
5702.0,"(0.00134, 0.00214]"
7500.0,"(0.04, 12.67]"
5100.0,"(0.00214, 0.00287]"
10750.0,"(0.000309, 0.00134]"
2750.0,"(0.00468, 0.00649]"
5800.0,"(-0.001, 0.000309]"
7000.0,"(-0.001, 0.000309]"
4800.0,"(0.00649, 0.04]"
6083.0,"(0.00649, 0.04]"
4200.0,"(0.00367, 0.00468]"
2000.0,"(0.000309, 0.00134]"
6400.0,"(0.00367, 0.00468]"
3800.0,"(-0.001, 0.000309]"
11416.0,"(0.00134, 0.00214]"
3833.0,"(0.00134, 0.00214]"
8416.0,"(0.00649, 0.04]"
3451.0,"(0.00649, 0.04]"
2534.0,"(0.00134, 0.00214]"
5500.0,"(0.00214, 0.00287]"
3470.0,"(0.00287, 0.00367]"
7881.0,"(0.00134, 0.00214]"
8000.0,"(0.00214, 0.00287]"
2000.0,"(0.00214, 0.00287]"
4001.0,"(-0.001, 0.000309]"
4800.0,"(-0.001, 0.000309]"
7500.0,"(0.00214, 0.00287]"
10000.0,"(0.00134, 0.00214]"
4255.0,"(0.00367, 0.00468]"
5405.0,"(0.00367, 0.00468]"
2800.0,"(0.00214, 0.00287]"
3986.0,"(0.00367, 0.00468]"
5000.0,"(0.00134, 0.00214]"
4500.0,"(0.00468, 0.00649]"
7954.0,"(0.000309, 0.00134]"
7726.0,"(0.000309, 0.00134]"
5000.0,"(0.00134, 0.00214]"
4444.0,"(-0.001, 0.000309]"
8063.0,"(0.00367, 0.00468]"
5500.0,"(-0.001, 0.000309]"
3915.0,"(0.00287, 0.00367]"
1345.0,"(0.00287, 0.00367]"
7324.0,"(0.00287, 0.00367]"
7916.0,"(0.00649, 0.04]"
3800.0,"(0.00367, 0.00468]"
2810.0,"(0.000309, 0.00134]"
6980.0,"(0.00468, 0.00649]"
1874.0,"(0.00468, 0.00649]"
2000.0,"(-0.001, 0.000309]"
3267.0,"(0.00134, 0.00214]"
5000.0,"(0.00649, 0.04]"
2446.0,"(0.00214, 0.00287]"
4200.0,"(0.00367, 0.00468]"
8166.0,"(0.00214, 0.00287]"
4761.0,"(0.00134, 0.00214]"
1650.0,"(-0.001, 0.000309]"
4304.0,"(0.00468, 0.00649]"
3000.0,"(-0.001, 0.000309]"
12000.0,"(0.00649, 0.04]"
950.0,"(0.00649, 0.04]"
5000.0,"(0.00134, 0.00214]"
6541.0,"(0.00649, 0.04]"
10833.0,"(0.00287, 0.00367]"
16000.0,"(0.00367, 0.00468]"
6420.0,"(0.00134, 0.00214]"
2060.0,"(0.00214, 0.00287]"
1197.0,"(0.00649, 0.04]"
13400.0,"(0.00649, 0.04]"
2484.0,"(0.00468, 0.00649]"
2423.0,"(-0.001, 0.000309]"
5000.0,"(0.00468, 0.00649]"
4256.0,"(0.000309, 0.00134]"
5503.0,"(0.00287, 0.00367]"
718.0,"(0.00649, 0.04]"
3583.0,"(0.00367, 0.00468]"
2570.0,"(0.000309, 0.00134]"
3195.0,"(0.00468, 0.00649]"
3923.0,"(0.00367, 0.00468]"
14000.0,"(0.00287, 0.00367]"
7500.0,"(0.00468, 0.00649]"
8300.0,"(0.000309, 0.00134]"
4776.0,"(0.00134, 0.00214]"
10205.0,"(0.00134, 0.00214]"
10450.0,"(0.00367, 0.00468]"
4500.0,"(-0.001, 0.000309]"
3000.0,"(0.000309, 0.00134]"
6300.0,"(0.00134, 0.00214]"
4900.0,"(0.00134, 0.00214]"
14000.0,"(0.000309, 0.00134]"
5000.0,"(0.00468, 0.00649]"
2449.0,"(0.00649, 0.04]"
2036.0,"(0.00134, 0.00214]"
6000.0,"(0.00134, 0.00214]"
4040.0,"(0.00287, 0.00367]"
8800.0,"(0.000309, 0.00134]"
3160.0,"(0.00134, 0.00214]"
4467.0,"(0.00649, 0.04]"
4250.0,"(0.00287, 0.00367]"
8666.0,"(0.00214, 0.00287]"
7916.0,"(0.00367, 0.00468]"
9701.0,"(0.000309, 0.00134]"
8300.0,"(-0.001, 0.000309]"
3700.0,"(0.00649, 0.04]"
8500.0,"(0.00367, 0.00468]"
2333.0,"(0.00214, 0.00287]"
4160.0,"(0.00367, 0.00468]"
11000.0,"(0.00214, 0.00287]"
7100.0,"(-0.001, 0.000309]"
4000.0,"(0.00649, 0.04]"
8000.0,"(0.00287, 0.00367]"
3700.0,"(0.00134, 0.00214]"
1760.0,"(0.00367, 0.00468]"
4772.0,"(0.00287, 0.00367]"
15000.0,"(0.00214, 0.00287]"
9825.0,"(0.00287, 0.00367]"
1900.0,"(0.00468, 0.00649]"
4837.0,"(0.00367, 0.00468]"
9416.0,"(0.00468, 0.00649]"
4157.0,"(-0.001, 0.000309]"
5083.0,"(0.00367, 0.00468]"
5700.0,"(0.00134, 0.00214]"
7306.0,"(0.000309, 0.00134]"
9000.0,"(0.00367, 0.00468]"
6834.0,"(0.00134, 0.00214]"
5114.0,"(0.000309, 0.00134]"
6700.0,"(0.00649, 0.04]"
6250.0,"(0.00649, 0.04]"
4350.0,"(0.00287, 0.00367]"
9662.0,"(-0.001, 0.000309]"
13800.0,"(0.00287, 0.00367]"
6206.0,"(-0.001, 0.000309]"
4231.0,"(0.00287, 0.00367]"
5500.0,"(0.00134, 0.00214]"
13377.0,"(0.00134, 0.00214]"
20000.0,"(0.00134, 0.00214]"
9906.0,"(-0.001, 0.000309]"
5833.0,"(0.00287, 0.00367]"
8350.0,"(0.000309, 0.00134]"
6600.0,"(0.00367, 0.00468]"
5500.0,"(0.00367, 0.00468]"
0.0,"(12.67, 3296.64]"
2700.0,"(0.00367, 0.00468]"
3201.0,"(0.00287, 0.00367]"
3600.0,"(-0.001, 0.000309]"
11000.0,"(0.00214, 0.00287]"
5403.0,"(0.00214, 0.00287]"
6500.0,"(0.00214, 0.00287]"
6000.0,"(0.00214, 0.00287]"
5000.0,"(0.00649, 0.04]"
18000.0,"(0.00214, 0.00287]"
18000.0,"(0.000309, 0.00134]"
13300.0,"(0.00134, 0.00214]"
3300.0,"(0.00468, 0.00649]"
7042.0,"(0.00214, 0.00287]"
11500.0,"(0.00367, 0.00468]"
3883.0,"(0.00287, 0.00367]"
6138.0,"(0.00134, 0.00214]"
5841.0,"(0.00367, 0.00468]"
12100.0,"(0.00468, 0.00649]"
11500.0,"(0.00214, 0.00287]"
6000.0,"(-0.001, 0.000309]"
8200.0,"(0.00287, 0.00367]"
7002.0,"(0.00367, 0.00468]"
2200.0,"(0.00468, 0.00649]"
8379.0,"(0.00367, 0.00468]"
3600.0,"(-0.001, 0.000309]"
3485.0,"(-0.001, 0.000309]"
9166.0,"(0.00134, 0.00214]"
6000.0,"(0.000309, 0.00134]"
4900.0,"(0.00287, 0.00367]"
4000.0,"(0.00649, 0.04]"
5376.0,"(0.00287, 0.00367]"
7450.0,"(0.000309, 0.00134]"
10167.0,"(0.00134, 0.00214]"
4787.0,"(0.00367, 0.00468]"
10500.0,"(0.00367, 0.00468]"
7306.0,"(0.00287, 0.00367]"
3666.0,"(0.00287, 0.00367]"
7073.0,"(0.00287, 0.00367]"
5100.0,"(-0.001, 0.000309]"
6666.0,"(0.00214, 0.00287]"
4500.0,"(0.00214, 0.00287]"
14333.0,"(0.00468, 0.00649]"
10000.0,"(-0.001, 0.000309]"
3000.0,"(0.00367, 0.00468]"
1300.0,"(0.00468, 0.00649]"
11000.0,"(0.00287, 0.00367]"
9901.0,"(0.00367, 0.00468]"
8558.0,"(0.00287, 0.00367]"
9330.0,"(0.00134, 0.00214]"
3500.0,"(0.00134, 0.00214]"
4833.0,"(0.00468, 0.00649]"
8867.0,"(0.00468, 0.00649]"
2400.0,"(0.000309, 0.00134]"
4900.0,"(0.00468, 0.00649]"
2825.0,"(0.00134, 0.00214]"
5600.0,"(0.00134, 0.00214]"
2750.0,"(0.00649, 0.04]"
4053.0,"(0.00134, 0.00214]"
4509.0,"(0.00287, 0.00367]"
3750.0,"(0.00468, 0.00649]"
8333.0,"(0.00214, 0.00287]"
0.0,"(12.67, 3296.64]"
3500.0,"(0.00468, 0.00649]"
5674.0,"(0.00367, 0.00468]"
4083.0,"(0.00134, 0.00214]"
6716.0,"(0.000309, 0.00134]"
7288.0,"(0.00468, 0.00649]"
7000.0,"(0.00214, 0.00287]"
9350.0,"(0.00214, 0.00287]"
2700.0,"(0.00214, 0.00287]"
0.0,"(0.04, 12.67]"
54166.0,"(0.00134, 0.00214]"
800.0,"(0.000309, 0.00134]"
3083.0,"(0.00134, 0.00214]"
15000.0,"(0.000309, 0.00134]"
3978.0,"(0.00134, 0.00214]"
8558.0,"(0.00214, 0.00287]"
5000.0,"(0.00367, 0.00468]"
3973.0,"(0.00649, 0.04]"
1959.0,"(0.00214, 0.00287]"
16500.0,"(0.00134, 0.00214]"
13214.0,"(-0.001, 0.000309]"
6416.0,"(0.00649, 0.04]"
1727.0,"(0.00649, 0.04]"
8000.0,"(-0.001, 0.000309]"
2012.0,"(0.00649, 0.04]"
8750.0,"(0.00134, 0.00214]"
9838.0,"(0.000309, 0.00134]"
8845.0,"(0.00287, 0.00367]"
2105.0,"(-0.001, 0.000309]"
7459.0,"(0.00367, 0.00468]"
14033.0,"(0.00134, 0.00214]"
8715.0,"(0.00367, 0.00468]"
1235.0,"(0.00468, 0.00649]"
5333.0,"(0.000309, 0.00134]"
1657.0,"(-0.001, 0.000309]"
7500.0,"(0.00134, 0.00214]"
9250.0,"(0.00468, 0.00649]"
12000.0,"(0.00367, 0.00468]"
6561.0,"(0.00214, 0.00287]"
9167.0,"(-0.001, 0.000309]"
7600.0,"(0.00468, 0.00649]"
5465.0,"(0.00649, 0.04]"
2500.0,"(0.00367, 0.00468]"
7163.0,"(0.00287, 0.00367]"
12758.0,"(0.00134, 0.00214]"
9826.0,"(0.00468, 0.00649]"
5667.0,"(0.00214, 0.00287]"
9908.0,"(0.00214, 0.00287]"
3031.0,"(-0.001, 0.000309]"
6133.0,"(0.00367, 0.00468]"
4500.0,"(0.00468, 0.00649]"
4612.0,"(0.00287, 0.00367]"
5000.0,"(0.00649, 0.04]"
9442.0,"(0.00214, 0.00287]"
3500.0,"(0.00134, 0.00214]"
0.0,"(0.04, 12.67]"
2992.0,"(-0.001, 0.000309]"
2050.0,"(0.000309, 0.00134]"
6239.0,"(-0.001, 0.000309]"
0.0,"(12.67, 3296.64]"
4796.0,"(0.00468, 0.00649]"
18333.0,"(0.000309, 0.00134]"
2192.0,"(0.000309, 0.00134]"
3128.0,"(0.00287, 0.00367]"
11901.0,"(0.00134, 0.00214]"
5309.0,"(0.00287, 0.00367]"
1601.0,"(0.00214, 0.00287]"
1.0,"(12.67, 3296.64]"
3334.0,"(0.000309, 0.00134]"
21847.0,"(0.00134, 0.00214]"
4583.0,"(0.00367, 0.00468]"
9067.0,"(0.00287, 0.00367]"
1869.0,"(0.00649, 0.04]"
11000.0,"(0.00468, 0.00649]"
3250.0,"(0.00468, 0.00649]"
4273.0,"(0.00468, 0.00649]"
5943.0,"(0.00367, 0.00468]"
5210.0,"(0.00214, 0.00287]"
5148.0,"(0.00649, 0.04]"
4333.0,"(0.00287, 0.00367]"
5982.0,"(0.00287, 0.00367]"
13333.0,"(0.00134, 0.00214]"
9583.0,"(0.00367, 0.00468]"
3500.0,"(0.00134, 0.00214]"
6000.0,"(-0.001, 0.000309]"
10233.0,"(0.00134, 0.00214]"
2715.0,"(0.00287, 0.00367]"
14416.0,"(0.00367, 0.00468]"
3001.0,"(0.00287, 0.00367]"
2875.0,"(0.000309, 0.00134]"
7450.0,"(0.00134, 0.00214]"
3762.0,"(-0.001, 0.000309]"
4467.0,"(0.00649, 0.04]"
4541.0,"(0.00367, 0.00468]"
10000.0,"(0.000309, 0.00134]"
5200.0,"(0.00287, 0.00367]"
0.0,"(0.04, 12.67]"
8400.0,"(0.000309, 0.00134]"
4860.0,"(-0.001, 0.000309]"
6350.0,"(0.00468, 0.00649]"
1.0,"(-0.001, 0.000309]"
1859.0,"(0.00214, 0.00287]"
2600.0,"(0.00367, 0.00468]"
6500.0,"(0.00287, 0.00367]"
2256.0,"(0.00287, 0.00367]"
5348.0,"(0.00468, 0.00649]"
2500.0,"(0.00468, 0.00649]"
1316.0,"(-0.001, 0.000309]"
3792.0,"(0.000309, 0.00134]"
7200.0,"(0.00367, 0.00468]"
9000.0,"(0.00287, 0.00367]"
6799.0,"(0.000309, 0.00134]"
5000.0,"(0.00287, 0.00367]"
5460.0,"(0.00287, 0.00367]"
6400.0,"(0.00468, 0.00649]"
4000.0,"(0.00287, 0.00367]"
4167.0,"(0.000309, 0.00134]"
6562.0,"(0.00367, 0.00468]"
4600.0,"(0.00134, 0.00214]"
3252.0,"(0.00649, 0.04]"
3800.0,"(0.00134, 0.00214]"
5000.0,"(0.00649, 0.04]"
2669.0,"(0.00468, 0.00649]"
7500.0,"(0.000309, 0.00134]"
10500.0,"(0.00287, 0.00367]"
2955.0,"(0.00468, 0.00649]"
12000.0,"(0.000309, 0.00134]"
6166.0,"(0.00214, 0.00287]"
6058.0,"(0.00468, 0.00649]"
6078.0,"(0.00468, 0.00649]"
30000.0,"(0.000309, 0.00134]"
4166.0,"(0.00649, 0.04]"
12524.0,"(0.00214, 0.00287]"
39500.0,"(-0.001, 0.000309]"
11410.0,"(0.00214, 0.00287]"
3556.0,"(0.00134, 0.00214]"
4700.0,"(0.000309, 0.00134]"
2500.0,"(0.00287, 0.00367]"
17333.0,"(0.00214, 0.00287]"
14667.0,"(0.00287, 0.00367]"
6277.0,"(0.00214, 0.00287]"
1615.0,"(0.00214, 0.00287]"
7000.0,"(0.00468, 0.00649]"
2146.0,"(0.00287, 0.00367]"
2848.0,"(0.00468, 0.00649]"
7500.0,"(-0.001, 0.000309]"
14500.0,"(0.00287, 0.00367]"
6833.0,"(0.00649, 0.04]"
4688.0,"(0.00468, 0.00649]"
4515.0,"(0.00468, 0.00649]"
3000.0,"(0.00214, 0.00287]"
12153.0,"(0.00649, 0.04]"
12500.0,"(0.00287, 0.00367]"
11220.0,"(0.00214, 0.00287]"
3783.0,"(0.00649, 0.04]"
8100.0,"(0.00134, 0.00214]"
9998.0,"(0.00134, 0.00214]"
3500.0,"(0.000309, 0.00134]"
8800.0,"(0.00214, 0.00287]"
6800.0,"(0.000309, 0.00134]"
14166.0,"(0.000309, 0.00134]"
3213.0,"(0.00649, 0.04]"
11365.0,"(0.00134, 0.00214]"
3001.0,"(0.000309, 0.00134]"
1809.0,"(-0.001, 0.000309]"
0.0,"(12.67, 3296.64]"
1740.0,"(0.00649, 0.04]"
14716.0,"(0.00367, 0.00468]"
6000.0,"(0.00214, 0.00287]"
10000.0,"(0.000309, 0.00134]"
18366.0,"(0.00287, 0.00367]"
5050.0,"(0.00214, 0.00287]"
10467.0,"(0.00287, 0.00367]"
7400.0,"(0.00214, 0.00287]"
2247.0,"(0.00649, 0.04]"
2500.0,"(0.00287, 0.00367]"
5000.0,"(-0.001, 0.000309]"
6800.0,"(0.00287, 0.00367]"
14000.0,"(0.00468, 0.00649]"
11600.0,"(0.000309, 0.00134]"
5100.0,"(0.00287, 0.00367]"
3350.0,"(0.00367, 0.00468]"
5000.0,"(-0.001, 0.000309]"
6100.0,"(0.00287, 0.00367]"
11033.0,"(0.00134, 0.00214]"
6833.0,"(0.00134, 0.00214]"
6250.0,"(0.00649, 0.04]"
820.0,"(0.00468, 0.00649]"
5000.0,"(0.00287, 0.00367]"
0.0,"(0.04, 12.67]"
13700.0,"(0.000309, 0.00134]"
5232.0,"(0.00468, 0.00649]"
5000.0,"(0.00287, 0.00367]"
6033.0,"(0.00367, 0.00468]"
3668.0,"(0.00649, 0.04]"
7000.0,"(0.00287, 0.00367]"
14400.0,"(0.00367, 0.00468]"
5619.0,"(0.00367, 0.00468]"
7500.0,"(0.00468, 0.00649]"
5000.0,"(0.00468, 0.00649]"
15000.0,"(0.00214, 0.00287]"
6083.0,"(0.000309, 0.00134]"
4314.0,"(-0.001, 0.000309]"
10378.0,"(0.00214, 0.00287]"
5000.0,"(-0.001, 0.000309]"
11970.0,"(0.00134, 0.00214]"
2084.0,"(0.00468, 0.00649]"
6092.0,"(0.00468, 0.00649]"
6625.0,"(0.00287, 0.00367]"
5833.0,"(0.000309, 0.00134]"
4508.0,"(0.00468, 0.00649]"
7700.0,"(0.00367, 0.00468]"
7666.0,"(0.00134, 0.00214]"
600.0,"(0.00287, 0.00367]"
5106.0,"(0.00134, 0.00214]"
8000.0,"(0.00214, 0.00287]"
8589.0,"(0.00649, 0.04]"
5000.0,"(0.00367, 0.00468]"
4700.0,"(0.00468, 0.00649]"
2256.0,"(0.00367, 0.00468]"
3600.0,"(0.00214, 0.00287]"
2570.0,"(-0.001, 0.000309]"
5401.0,"(0.00214, 0.00287]"
5615.0,"(0.00367, 0.00468]"
800.0,"(0.00649, 0.04]"
3170.0,"(0.00468, 0.00649]"
6310.0,"(0.00649, 0.04]"
8000.0,"(0.00468, 0.00649]"
12650.0,"(0.00214, 0.00287]"
7916.0,"(0.00367, 0.00468]"
5500.0,"(0.00649, 0.04]"
5350.0,"(0.00214, 0.00287]"
5025.0,"(0.00134, 0.00214]"
43500.0,"(0.00134, 0.00214]"
6000.0,"(0.00287, 0.00367]"
7666.0,"(0.00134, 0.00214]"
3821.0,"(0.00468, 0.00649]"
5191.0,"(-0.001, 0.000309]"
7283.0,"(0.00134, 0.00214]"
4500.0,"(0.00287, 0.00367]"
6200.0,"(0.00214, 0.00287]"
32333.0,"(0.00134, 0.00214]"
4000.0,"(0.00649, 0.04]"
2700.0,"(0.00468, 0.00649]"
9211.0,"(0.000309, 0.00134]"
6128.0,"(0.00214, 0.00287]"
4000.0,"(0.00367, 0.00468]"
4804.0,"(0.000309, 0.00134]"
7000.0,"(0.00649, 0.04]"
8000.0,"(0.00134, 0.00214]"
6450.0,"(0.00287, 0.00367]"
4666.0,"(0.00649, 0.04]"
12500.0,"(0.000309, 0.00134]"
5347.0,"(0.000309, 0.00134]"
4841.0,"(0.00134, 0.00214]"
6083.0,"(0.00367, 0.00468]"
3333.0,"(0.000309, 0.00134]"
18875.0,"(0.00134, 0.00214]"
8916.0,"(0.000309, 0.00134]"
4959.0,"(0.00468, 0.00649]"
3500.0,"(0.00367, 0.00468]"
5267.0,"(0.00287, 0.00367]"
7500.0,"(-0.001, 0.000309]"
5400.0,"(0.00367, 0.00468]"
10100.0,"(0.00468, 0.00649]"
9751.0,"(0.00468, 0.00649]"
3388.0,"(0.000309, 0.00134]"
3949.0,"(0.00214, 0.00287]"
8703.0,"(0.00287, 0.00367]"
2500.0,"(0.000309, 0.00134]"
5000.0,"(0.00468, 0.00649]"
10000.0,"(0.00214, 0.00287]"
4922.0,"(0.00214, 0.00287]"
27850.0,"(0.00287, 0.00367]"
6583.0,"(-0.001, 0.000309]"
4074.0,"(0.00134, 0.00214]"
11000.0,"(0.000309, 0.00134]"
3800.0,"(0.00468, 0.00649]"
11000.0,"(0.00287, 0.00367]"
4667.0,"(0.00134, 0.00214]"
5314.0,"(0.00214, 0.00287]"
3000.0,"(0.00468, 0.00649]"
0.0,"(0.04, 12.67]"
0.0,"(0.04, 12.67]"
7450.0,"(0.00367, 0.00468]"
3762.0,"(0.000309, 0.00134]"
5170.0,"(0.000309, 0.00134]"
7108.0,"(0.00214, 0.00287]"
3400.0,"(0.00468, 0.00649]"
10000.0,"(0.00134, 0.00214]"
6500.0,"(0.00287, 0.00367]"
3200.0,"(-0.001, 0.000309]"
2152.0,"(-0.001, 0.000309]"
8208.0,"(0.00468, 0.00649]"
7000.0,"(0.00468, 0.00649]"
10364.0,"(0.00214, 0.00287]"
1450.0,"(0.00468, 0.00649]"
19750.0,"(0.00214, 0.00287]"
10833.0,"(0.00214, 0.00287]"
1773.0,"(-0.001, 0.000309]"
5021.0,"(0.000309, 0.00134]"
3597.0,"(0.00649, 0.04]"
3116.0,"(0.00134, 0.00214]"
6198.0,"(0.00367, 0.00468]"
9900.0,"(0.00214, 0.00287]"
7300.0,"(0.000309, 0.00134]"
5335.0,"(0.00214, 0.00287]"
3333.0,"(0.00649, 0.04]"
10000.0,"(0.00468, 0.00649]"
2080.0,"(0.00134, 0.00214]"
350.0,"(-0.001, 0.000309]"
2579.0,"(0.00649, 0.04]"
6250.0,"(0.00468, 0.00649]"
1718.0,"(0.00214, 0.00287]"
14600.0,"(0.00134, 0.00214]"
14000.0,"(0.00367, 0.00468]"
5200.0,"(0.00287, 0.00367]"
9583.0,"(0.00214, 0.00287]"
4733.0,"(0.00367, 0.00468]"
9183.0,"(0.000309, 0.00134]"
3200.0,"(0.00468, 0.00649]"
2500.0,"(0.00468, 0.00649]"
5000.0,"(0.00214, 0.00287]"
3500.0,"(0.00367, 0.00468]"
3420.0,"(0.00134, 0.00214]"
4834.0,"(0.00649, 0.04]"
12700.0,"(0.00649, 0.04]"
8881.0,"(0.00287, 0.00367]"
2000.0,"(0.00468, 0.00649]"
4550.0,"(0.00649, 0.04]"
2166.0,"(0.00649, 0.04]"
2200.0,"(0.00214, 0.00287]"
5600.0,"(0.00134, 0.00214]"
